1943,The Greatest Show on Earth,1952,0,0
1963,Take the Money and Run,1969,0,0
1976,Friday the 13th Part III,1982,0,0
1977,Friday the 13th: The Final Chapter,1984,0,0
1978,Friday the 13th: A New Beginning,1985,0,0
1979,Jason Lives: Friday the 13th Part VI,1986,0,0
1980,Friday the 13th Part VII: The New Blood,1988,0,0
1988,Hello Mary Lou: Prom Night II,1987,0,0
1989,Prom Night III: The Last Kiss,1990,0,0
1990,Prom Night IV: Deliver Us from Evil,1992,0,0
1995,Poltergeist II: The Other Side,1986,0,0
1996,Poltergeist III,1988,0,0
1998,Exorcist II: The Heretic,1977,0,0
2008,"This World, Then the Fireworks",1997,0,0
2016,The Apple Dumpling Gang Rides Again,1979,0,0
2030,Dong gong xi gong,1996,0,0
2031,The Million Dollar Duck,1971,0,0
2032,The Barefoot Executive,1971,0,0
2036,Blank Check,1994,0,0
2037,Candleshoe,1977,0,0
2038,The Cat from Outer Space,1978,0,0
2040,The Computer Wore Tennis Shoes,1969,0,0
2044,The Devil and Max Devlin,1981,0,0
2046,Flight of the Navigator,1986,0,0
2051,Herbie Goes to Monte Carlo,1977,0,0
2055,Hot Lead and Cold Feet,1978,0,0
2056,In Search of the Castaways,1962,0,0
2058,The Negotiator,1998,0,0
2061,Full Tilt Boogie,1997,0,0
2064,Roger & Me,1989,0,0
2065,The Purple Rose of Cairo,1985,0,0
2070,Tender Mercies,1983,0,0
2071,And the Band Played On,1993,0,0
2073,Fandango,1985,0,0
2079,Kidnap,2008,0,0
2083,The Muppet Christmas Carol,1992,0,0
2092,The Return of Jafar,1994,0,0
2098,Son of Flubber,1963,0,0
2102,Steamboat Willie,1928,0,0
2103,Tall Tale,1995,0,0
2110,Dead Men Don't Wear Plaid,1982,0,0
2113,Graveyard Shift,1990,0,0
2119,Maximum Overdrive,1986,0,0
2121,Cujo,1983,0,0
2122,Children of the Corn,1984,0,0
2127,"First Love, Last Rites",1997,0,0
2129,Die Salzmänner von Tibet,1997,0,0
2130,Atlantic City,1980,0,0
2146,St. Elmo's Fire,1985,0,0
2149,House II: The Second Story,1987,0,0
2157,La femme de chambre du Titanic,1997,0,0
2158,"Henry: Portrait of a Serial Killer, Part 2",1996,0,0
2160,Rosemary's Baby,1968,0,0
2161,The Neverending Story III,1994,0,0
2162,The Neverending Story II: The Next Chapter,1990,0,0
2163,Attack of the Killer Tomatoes!,1978,0,0
2164,Surf Nazis Must Die,1987,0,0
2173,The Navigator: A Mediaeval Odyssey,1988,0,0
2175,Deja Vu,2006,0,0
2181,Marnie,1964,0,0
2183,The Man Who Knew Too Much,1956,0,0
2199,Griffin & Phoenix,2006,0,0
2211,Secret Agent,1936,0,0
2212,The Man Who Knew Too Much,1956,0,0
2214,Number Seventeen,1932,0,0
2215,Rich and Strange,1931,0,0
2218,Juno and the Paycock,1930,0,0
2222,Champagne,1928,0,0
2223,The Farmer's Wife,1928,0,0
2229,The Pleasure Garden,1925,0,0
2242,"Grandview, U.S.A.",1984,0,0
2246,Stars and Bars,1988,0,0
2247,Married to the Mob,1988,0,0
2252,Heroes,2006,0,0
2256,Parasite,1982,0,0
2257,No Small Affair,1984,0,0
2258,Shao Lin san shi liu fang,1978,0,0
2265,Nothing But Trouble,1991,0,0
2288,The Thing,1982,0,0
2289,The Player,1992,0,0
2292,Overnight Delivery,1998,0,0
2299,The Battle of the Sexes,1959,0,0
2301,History of the World: Part I,1981,0,0
2302,My Cousin Vinny,1992,0,0
2304,Love Is the Devil: Study for a Portrait of Francis Bacon,1998,0,0
2317,Life During Wartime,1997,0,0
2326,Shattered Image,1998,0,0
2342,Hard Core Logo,1996,0,0
2343,The Naked Man,1998,0,0
2345,Desert Bloom,1986,0,0
2370,The Emerald Forest,1985,0,0
2373,Red Sonja,2011,0,0
2377,Lifeforce,1985,0,0
2378,Police Academy,1984,0,0
2379,Police Academy 2: Their First Assignment,1985,0,0
2382,Police Academy 5: Assignment: Miami Beach,1988,0,0
2383,Police Academy 6: City Under Siege,1989,0,0
2397,Mass Appeal,1984,0,0
2419,Extremities,1986,0,0
2421,"The Karate Kid, Part II",1986,0,0
2452,The Gate II: Trespassers,1990,0,0
2456,The Fly II,1989,0,0
2458,Armed and Dangerous,1986,0,0
2465,Deadly Friend,1986,0,0
2471,'Crocodile' Dundee II,1988,0,0
2483,El día de la bestia,1995,0,0
2492,20 Dates,1998,0,0
2509,Eight Days a Week,1997,0,0
2513,Pet Sematary,1989,0,0
2514,Pet Sematary II,1992,0,0
2516,Children of the Corn III: Urban Harvest,1995,0,0
2522,Airport '77,1977,0,0
2523,Rollercoaster,1977,0,0
2526,Meteor,1979,0,0
2534,Avalanche Alley,2001,0,0
2535,10.5,2004,0,0
2538,Dancemaker,1998,0,0
2548,The Rage: Carrie 2,1999,0,0
2554,Children of the Damned,1964,0,0
2556,Telling You,1998,0,0
2584,Foolish Wives,1922,0,0
2589,Friends & Lovers,1999,0,0
2601,A Little Bit of Soul,1998,0,0
2602,Xing xing wang,1977,0,0
2610,Three Seasons,1999,0,0
2614,Chopping Mall,1986,0,0
2615,My Science Project,1985,0,0
2619,Mascara,1987,0,0
2622,A Midsummer Night's Dream,1999,0,0
2625,Hak hap,1996,0,0
2626,Edge of Seventeen,1998,0,0
2628,Star Wars: Episode I - The Phantom Menace,1999,0,0
2629,The Love Letter,1999,0,0
2635,The Mummy's Curse,1944,0,0
2636,The Mummy's Ghost,1944,0,0
2637,The Mummy's Hand,1940,0,0
2647,House of Frankenstein,1944,0,0
2649,Son of Frankenstein,1939,0,0
2650,The Ghost of Frankenstein,1942,0,0
2651,Frankenstein Meets the Wolf Man,1943,0,0
2652,The Curse of Frankenstein,1957,0,0
2656,Tarantula,1955,0,0
2659,It Came from Hollywood,1982,0,0
2663,It Came from Beneath the Sea,1955,0,0
2665,Earth vs. the Flying Saucers,1956,0,0
2666,It Conquered the World,1956,0,0
2667,The Mole People,1956,0,0
2669,Pork Chop Hill,1959,0,0
2670,Run Silent Run Deep,1958,0,0
2689,Get Smart's Bruce and Lloyd Out of Control,2008,0,0
2694,Big Daddy,1999,0,0
2702,Summer of Sam,1999,0,0
2703,Broken Vessels,1998,0,0
2746,The Little Shop of Horrors,1960,0,0
2747,The Little Shop of Horrors,1960,0,0
2748,Allan Quatermain and the Lost City of Gold,1986,0,0
2753,The Bedroom Window,1987,0,0
2754,Deadtime Stories,1986,0,0
2766,The Adventures of Sebastian Cole,1998,0,0
2768,Stiff Upper Lips,1998,0,0
2775,Gegen die Wand,2004,0,0
2779,Heaven Can Wait,1943,0,0
2780,The Raven,1963,0,0
2781,The Tingler,1959,0,0
2782,Pit and the Pendulum,1961,0,0
2783,The Tomb of Ligeia,1964,0,0
2784,The Masque of the Red Death,1964,0,0
2785,Tales of Terror,1962,0,0
2786,Haunted Honeymoon,1986,0,0
2789,Damien: Omen II,1978,0,0
2794,European Vacation,1985,0,0
2798,Problem Child 2,1991,0,0
2799,Problem Child 2,1991,0,0
2800,Little Nemo: Adventures in Slumberland,1989,0,0
2801,Oscar and Lucinda,1997,0,0
2813,The Source,1999,0,0
2814,The Vampire Bat,1933,0,0
2815,Iron Eagle,1986,0,0
2816,Iron Eagle II,1988,0,0
2818,Iron Eagle IV,1995,0,0
2821,Male and Female,1919,0,0
2823,"Die Spinnen, 1. Teil - Der Goldene See",1919,0,0
2825,Ring Around the Rosie,2006,0,0
2832,The Lost Son,1999,0,0
2846,Koneko monogatari,1986,0,0
2851,Saturn 3,1980,0,0
2853,Communion,1976,0,0
2854,The Forgotten,1973,0,0
2856,I Saw What You Did,1965,0,0
2866,The Buddy Holly Story,1978,0,0
2868,Fright Night Part 2,1988,0,0
2873,Lulu on the Bridge,1998,0,0
2874,The Pajama Game,1957,0,0
2880,Long xiong hu di,1987,0,0
2895,Napoleon and Samantha,1972,0,0
2896,Alvarez Kelly,1966,0,0
2897,E la nave va,1983,0,0
2899,Gulliver's Travels,1939,0,0
2902,American Psycho II: All American Girl,2002,0,0
2923,Handle with Care,1977,0,0
2934,El amor brujo,1986,0,0
2938,Hombre mirando al sudeste,1986,0,0
2939,Niagara,1953,0,0
2940,Gilda,1946,0,0
2941,South Pacific,1958,0,0
2945,Mike's Murder,1984,0,0
2954,Penitentiary,1979,0,0
2955,Penitentiary II,1982,0,0
2958,Naturally Native,1998,0,0
2967,The Bad Seed,1956,0,0
2972,Hong gao liang,1987,0,0
2974,The Vampire Bat,1933,0,0
2975,The Best Man,2005,0,0
2981,Brother Can You Spare a Dime,1975,0,0
2992,Rawhead Rex,1986,0,0
3014,Bustin' Loose,1981,0,0
3021,The Funhouse,1981,0,0
3024,Piranha,1978,0,0
3026,Slaughterhouse-Five,1972,0,0
3027,Slaughterhouse-Five,1972,0,0
3028,The Taming of the Shrew,1967,0,0
3035,Mister Roberts,1955,0,0
3041,Meatballs Part II,1984,0,0
3042,Meatballs III: Summer Job,1986,0,0
3043,Meatballs 4,1992,0,0
3056,Oxygen,1999,0,0
3062,The Longest Day,1962,0,0
3064,Poison Ivy: The New Seduction,1997,0,0
3069,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,1972,0,0
3073,The Sandpiper,1965,0,0
3082,The World Is Not Enough,1999,0,0
3085,La morte vivante,1982,0,0
3090,Matewan,1987,0,0
3092,Chûshingura,1962,0,0
3112,"'night, Mother",1986,0,0
3119,Reazione a catena,1971,0,0
3121,The Hitch-Hiker,1953,0,0
3122,Santa Fe Trail,1940,0,0
3132,Daddy Long Legs,1955,0,0
3133,Go West,1940,0,0
3136,The James Dean Story,1957,0,0
3139,Tarzan the Fearless,1933,0,0
3140,Three Ages,1923,0,0
3142,U2: Rattle and Hum,1988,0,0
3143,Hell in the Pacific,1968,0,0
3144,The Glass Bottom Boat,1966,0,0
3154,Blood on the Sun,1945,0,0
3166,Brenda Starr,1989,0,0
3171,Room at the Top,1959,0,0
3172,Ulisse,1954,0,0
3178,The Hurricane,1937,0,0
3191,The Quarry,1998,0,0
3195,Tess of the Storm Country,1922,0,0
3198,Papillon,1973,0,0
3199,Pal Joey,1957,0,0
3207,The Snows of Kilimanjaro,1952,0,0
3209,The Loves of Carmen,1948,0,0
3215,Voyage of the Damned,1976,0,0
3217,A Star Is Born,1937,0,0
3220,Night Tide,1961,0,0
3226,Hellhounds on My Trail: The Afterlife of Robert Johnson,2000,0,0
3231,The Saphead,1920,0,0
3232,Seven Chances,1925,0,0
3255,A League of Their Own,1992,0,0
3258,Death Becomes Her,1992,0,0
3278,Gendernauts - Eine Reise durch die Geschlechter,1999,0,0
3283,Minnie and Moskowitz,1971,0,0
3284,They Might Be Giants,1971,0,0
3294,Eaten Alive,1977,0,0
3303,Black Tar Heroin: The Dark End of the Street,2000,0,0
3305,Bluebeard,1944,0,0
3309,A Dog's Life,1918,0,0
3311,The Man from Laramie,1955,0,0
3313,Class Reunion,1982,0,0
3314,The Big Trees,1952,0,0
3315,Happy Go Lovely,1951,0,0
3323,Chain of Fools,2000,0,0
3330,Splendor in the Grass,1961,0,0
3331,My Tutor,1983,0,0
3332,The Legend of Lobo,1962,0,0
3334,Key Largo,1948,0,0
3337,I'll Never Forget What's'isname,1967,0,0
3339,Cross of Iron,1977,0,0
3340,Bride of the Monster,1955,0,0
3344,Blood Feast,1963,0,0
3345,"Charlie, the Lonesome Cougar",1967,0,0
3349,The Perils of Pauline,1947,0,0
3351,Two Thousand Maniacs!,1964,0,0
3352,Brown's Requiem,1998,0,0
3354,Mission to Mars,2000,0,0
3364,The Asphalt Jungle,1950,0,0
3368,The Big Country,1958,0,0
3369,Mélodie en sous-sol,1963,0,0
3372,The Bridge at Remagen,1969,0,0
3373,Buck and the Preacher,1972,0,0
3375,Destination Moon,1950,0,0
3377,Hangmen Also Die!,1943,0,0
3380,Railroaded!,1947,0,0
3385,Volunteers,1985,0,0
3387,Who's Harry Crumb?,1989,0,0
3388,Harry and the Hendersons,1987,0,0
3389,Let's Get Harry,1986,0,0
3390,Shanghai Surprise,1986,0,0
3391,Who's That Girl,1987,0,0
3405,A Night to Remember,1958,0,0
3406,Captain Horatio Hornblower R.N.,1951,0,0
3417,The Crimson Pirate,1952,0,0
3419,Something for Everyone,1970,0,0
3425,Mo' Better Blues,1990,0,0
3429,Creature Comforts,1989,0,0
3433,Death Wish 4: The Crackdown,1987,0,0
3437,Cool as Ice,1991,0,0
3441,Red Dawn,1984,0,0
3443,Born American,1986,0,0
3444,Bloodsport,1988,0,0
3458,Blood and Sand,1922,0,0
3459,Gothic,1986,0,0
3464,Solar Crisis,1990,0,0
3472,The City of the Dead,1960,0,0
3473,Jonas qui aura 25 ans en l'an 2000,1976,0,0
3474,Retroactive,1997,0,0
3479,Ladyhawke,1985,0,0
3485,Macchie solari,1975,0,0
3486,Devil Girl from Mars,1954,0,0
3490,Horror Express,1972,0,0
3491,My Chauffeur,1986,0,0
3492,The Son of the Sheik,1926,0,0
3495,Roadside Prophets,1992,0,0
3498,Midnight Express,1978,0,0
3500,Mr. Saturday Night,1992,0,0
3502,My Life Without Me,2003,0,0
3507,The Odd Couple,1968,0,0
3508,The Outlaw Josey Wales,1976,0,0
3509,Black and White,1999,0,0
3516,Bell Book and Candle,1958,0,0
3520,How to Stuff a Wild Bikini,1965,0,0
3523,Taffin,1988,0,0
3542,Coming Apart,1969,0,0
3544,Shakes the Clown,1991,0,0
3548,Auntie Mame,1958,0,0
3549,Guys and Dolls,1955,0,0
3559,Limelight,1952,0,0
3560,Ai no borei,1978,0,0
3572,Carnosaur,1993,0,0
3573,Carnosaur 2,1995,0,0
3574,Carnosaur 3: Primal Species,1996,0,0
3583,1-2-3-4 ou Les Collants noirs,1960,0,0
3585,The Great Locomotive Chase,1956,0,0
3589,"Die Nibelungen, Teil 1 - Siegfried",1966,0,0
3592,Les maîtres du temps,1982,0,0
3599,Anchors Aweigh,1945,0,0
3600,Blue Hawaii,1961,0,0
3601,The Castaway Cowboy,1974,0,0
3602,G.I. Blues,1960,0,0
3603,The Gay Deceivers,1969,0,0
3604,Gypsy,1962,0,0
3605,King Creole,1958,0,0
3606,On the Town,1949,0,0
3607,One Little Indian,1973,0,0
3610,Roustabout,1964,0,0
3612,The Slipper and the Rose: The Story of Cinderella,1976,0,0
3619,The Hollywood Knights,1980,0,0
3622,The Twelve Chairs,1970,0,0
3625,Better Living Through Circuitry,1999,0,0
3628,Flying Tigers,1942,0,0
3631,It's in the Water,1997,0,0
3641,A Woman of Paris: A Drama of Fate,1923,0,0
3642,In Old California,1942,0,0
3643,The Fighting Seabees,1944,0,0
3644,Dark Command,1940,0,0
3648,The Abominable Snowman,1957,0,0
3650,Angustia,1987,0,0
3651,La novia ensangrentada,1972,0,0
3652,Paura nella città dei morti viventi,1980,0,0
3654,The Guns of Navarone,1961,0,0
3656,Lured,1947,0,0
3659,Quatermass 2,1957,0,0
3660,Puppetmaster,1989,0,0
3661,Puppet Master II,1991,0,0
3662,Puppet Master III: Toulon's Revenge,1991,0,0
3663,Puppet Master 4,1993,0,0
3664,Puppet Master 5: The Final Chapter,1994,0,0
3665,Curse of the Puppet Master,1998,0,0
3666,Retro Puppet Master,1999,0,0
3668,Romeo + Juliet,1996,0,0
3669,Stay Tuned,1992,0,0
3672,Benji the Hunted,1987,0,0
3673,Benji the Hunted,1987,0,0
3674,For the Love of Benji,1977,0,0
3675,White Christmas,1954,0,0
3682,Magnum Force,1973,0,0
3687,Gandahar,1988,0,0
3689,Porky's II: The Next Day,1983,0,0
3690,Porky's Revenge,1985,0,0
3691,Private School,1983,0,0
3692,Class of Nuke 'Em High,1986,0,0
3694,The Toxic Avenger Part II,1989,0,0
3695,The Toxic Avenger Part III: The Last Temptation of Toxie,1989,0,0
3696,Night of the Creeps,1986,0,0
3720,Sunshine,2007,0,0
3725,American Pop,1981,0,0
3731,Cutter's Way,1981,0,0
3737,Lonely Are the Brave,1962,0,0
3740,Big Trouble in Little China,1986,0,0
3741,Badlands,1973,0,0
3755,The Perfect Storm,2000,0,0
3758,Communion,1976,0,0
3765,The Hot Spot,1990,0,0
3766,Missing in Action 2: The Beginning,1985,0,0
3767,Missing in Action 2: The Beginning,1985,0,0
3768,Braddock: Missing in Action III,1988,0,0
3771,The Golden Voyage of Sinbad,1974,0,0
3772,Il rosso segno della follia,1970,0,0
3777,Nekromantik,1987,0,0
3779,Project Moon Base,1953,0,0
3780,Rocketship X-M,1950,0,0
3781,Shaft in Africa,1973,0,0
3782,Shaft's Big Score!,1972,0,0
3789,The Pawnbroker,1964,0,0
3792,Duel in the Sun,1946,0,0
3805,Knight Rider,2008,0,0
3806,Mackenna's Gold,1969,0,0
3807,Sinbad and the Eye of the Tiger,1977,0,0
3808,La ciociara,1960,0,0
3811,'Breaker' Morant,1980,0,0
3812,Every Thing You Always Wanted to Know About Sex * But Were Afraid to Ask,1972,0,0
3813,Interiors,1978,0,0
3817,Søndagsengler,1996,0,0
3818,Pot o' Gold,1941,0,0
3832,I tre volti della paura,1963,0,0
3833,The Brain That Wouldn't Die,1962,0,0
3834,Bronco Billy,1980,0,0
3836,Kelly's Heroes,1970,0,0
3837,Phantasm II,1988,0,0
3838,Phantasm III: Lord of the Dead,1994,0,0
3839,Phantasm IV: Oblivion,1998,0,0
3843,Sleepaway Camp,1983,0,0
3849,The Spiral Staircase,1945,0,0
3850,What Ever Happened to Aunt Alice?,1969,0,0
3851,I'm the One That I Want,2000,0,0
3864,Gojira ni-sen mireniamu,1999,0,0
3870,Our Town,1940,0,0
3872,"Suddenly, Last Summer",1959,0,0
3873,Cat Ballou,1965,0,0
3874,Un divan à New York,1996,0,0
3876,Tom and Jerry: The Movie,1992,0,0
3878,X: The Unknown,1956,0,0
3887,Went to Coney Island on a Mission from God... Be Back by Five,1998,0,0
3888,Skipped Parts,2000,0,0
3891,Center Stage: Turn It Up,2008,0,0
3913,Barenaked in America,1999,0,0
3920,"In weiter Ferne, so nah!",1993,0,0
3922,Bikini Beach,1964,0,0
3923,Return of the Fly,1959,0,0
3924,Pajama Party,1964,0,0
3926,Voyage to the Bottom of the Sea,1961,0,0
3929,The Bank Dick,1940,0,0
3931,The Giant Gila Monster,1959,0,0
3933,The Killer Shrews,1959,0,0
